dataset_name,dataset_version,phase_noise_sigma_rad,misalignment_label,shift_sigma_px,rotation_sigma_deg,wavelength_drift_fraction,seed,repeat_count,sample_count,mean_psnr_gain_over_fixed_lowres,mean_method_psnr_lowres,mean_fixed_psnr_lowres,mean_guided_psnr_lowres,clean_mean_psnr_gain_over_fixed_lowres,degradation_vs_clean_db
UCID,1338 public citation subset,0.05,clean,0.0,0.0,0.02,2,4,288,-3.161263961214753,17.782612564997706,20.94387652621246,23.22983126028515,1.5682803010157975,4.729544262230551
UCID,1338 public citation subset,0.05,mild,0.25,0.5,0.0,0,4,288,-6.444372543120547,14.53819034213375,20.982562885254296,23.06411630882179,1.3827631855040592,7.827135728624606
UCID,1338 public citation subset,0.05,mild,0.25,0.5,0.0,1,4,288,-8.88182637332066,11.774691585867286,20.656517959187948,23.23053303408501,1.971665132427142,10.853491505747801
UCID,1338 public citation subset,0.05,mild,0.25,0.5,0.0,2,4,288,-7.9702745635009125,12.986490258017005,20.95676482151792,23.21200456270985,1.5682803010157975,9.53855486451671
UCID,1338 public citation subset,0.05,mild,0.25,0.5,0.005,0,4,288,-7.805693941021559,13.174355647022985,20.980049588044544,23.069088733005803,1.3827631855040592,9.188457126525618
UCID,1338 public citation subset,0.05,mild,0.25,0.5,0.005,1,4,288,-7.992418800782017,12.657883019810917,20.650301820592933,23.233736838183383,1.971665132427142,9.96408393320916
UCID,1338 public citation subset,0.05,mild,0.25,0.5,0.005,2,4,288,-8.798257678235736,12.154891800372633,20.953149478608367,23.21634676681883,1.5682803010157975,10.366537979251532
UCID,1338 public citation subset,0.05,mild,0.25,0.5,0.01,0,4,288,-7.675614430124142,13.301023070829025,20.976637500953167,23.074657826271135,1.3827631855040592,9.058377615628201
UCID,1338 public citation subset,0.05,mild,0.25,0.5,0.01,1,4,288,-9.631019120634228,11.014465627959114,20.645484748593343,23.240267817903682,1.971665132427142,11.60268425306137
UCID,1338 public citation subset,0.05,mild,0.25,0.5,0.01,2,4,288,-8.364200032611112,12.58718180174342,20.95138183435453,23.222877072055983,1.5682803010157975,9.93248033362691
UCID,1338 public citation subset,0.05,mild,0.25,0.5,0.02,0,4,288,-8.548625223203981,12.42410646745294,20.97273169065692,23.082303317209764,1.3827631855040592,9.93138840870804
UCID,1338 public citation subset,0.05,mild,0.25,0.5,0.02,1,4,288,-8.277519072261205,12.358450192084085,20.63596926434529,23.24861725244994,1.971665132427142,10.249184204688348
UCID,1338 public citation subset,0.05,mild,0.25,0.5,0.02,2,4,288,-9.210019957663198,11.733856568549264,20.94387652621246,23.22983126028515,1.5682803010157975,10.778300258678994
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.0,0,4,288,-10.4445504074558,10.538012477798496,20.982562885254296,23.06411630882179,1.3827631855040592,11.82731359295986
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.0,1,4,288,-9.031824411268271,11.624693547919673,20.656517959187948,23.23053303408501,1.971665132427142,11.003489543695412
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.0,2,4,288,-9.97082802594043,10.985936795577487,20.95676482151792,23.21200456270985,1.5682803010157975,11.539108326956226
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.005,0,4,288,-10.986135452399594,9.99391413564495,20.980049588044544,23.069088733005803,1.3827631855040592,12.368898637903653
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.005,1,4,288,-10.646802241707018,10.003499578885915,20.650301820592933,23.233736838183383,1.971665132427142,12.618467374134159
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.005,2,4,288,-11.119031235833766,9.834118242774602,20.953149478608367,23.21634676681883,1.5682803010157975,12.687311536849563
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.01,0,4,288,-11.284862766625633,9.691774734327534,20.976637500953167,23.074657826271135,1.3827631855040592,12.667625952129692
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.01,1,4,288,-11.08553406639941,9.559950682193934,20.645484748593343,23.240267817903682,1.971665132427142,13.057199198826552
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.01,2,4,288,-10.124752446001313,10.826629388353219,20.95138183435453,23.222877072055983,1.5682803010157975,11.69303274701711
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.02,0,4,288,-9.688230723370376,11.284500967286546,20.97273169065692,23.082303317209764,1.3827631855040592,11.070993908874435
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.02,1,4,288,-10.282245214245641,10.353724050099649,20.63596926434529,23.24861725244994,1.971665132427142,12.253910346672782
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.02,2,4,288,-10.771417829100422,10.17245869711204,20.94387652621246,23.22983126028515,1.5682803010157975,12.339698130116219
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.0,0,4,288,-11.527856841901722,9.454706043352576,20.982562885254296,23.06411630882179,1.3827631855040592,12.91062002740578
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.0,1,4,288,-11.554529021577688,9.101988937610258,20.656517959187948,23.23053303408501,1.971665132427142,13.52619415400483
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.0,2,4,288,-11.500773527469157,9.455991294048761,20.95676482151792,23.21200456270985,1.5682803010157975,13.069053828484954
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.005,0,4,288,-11.11743964073397,9.862609947310574,20.980049588044544,23.069088733005803,1.3827631855040592,12.500202826238029
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.005,1,4,288,-11.891443284865732,8.758858535727203,20.650301820592933,23.233736838183383,1.971665132427142,13.863108417292874
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.005,2,4,288,-11.660897205749627,9.29225227285874,20.953149478608367,23.21634676681883,1.5682803010157975,13.229177506765424
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.01,0,4,288,-11.787773748565636,9.188863752387531,20.976637500953167,23.074657826271135,1.3827631855040592,13.170536934069695
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.01,1,4,288,-10.831369248975152,9.81411549961819,20.645484748593343,23.240267817903682,1.971665132427142,12.803034381402295
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.01,2,4,288,-12.315728296218301,8.63565353813623,20.95138183435453,23.222877072055983,1.5682803010157975,13.884008597234098
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.02,0,4,288,-12.02769130990232,8.945040380754602,20.97273169065692,23.082303317209764,1.3827631855040592,13.410454495406379
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.02,1,4,288,-11.125769864937855,9.510199399407435,20.63596926434529,23.24861725244994,1.971665132427142,13.097434997364996
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.02,2,4,288,-11.837971912677244,9.105904613535216,20.94387652621246,23.22983126028515,1.5682803010157975,13.40625221369304
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.0,0,4,288,-6.159076449735396,14.823486435518902,20.982562885254296,23.06411630882179,1.3827631855040592,7.541839635239455
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.0,1,4,288,-7.650265337188161,13.006252621999785,20.656517959187948,23.23053303408501,1.971665132427142,9.621930469615304
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.0,2,4,288,-7.4548419188079675,13.50192290270995,20.95676482151792,23.21200456270985,1.5682803010157975,9.023122219823765
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.005,0,4,288,-5.684627978928918,15.295421609115627,20.980049588044544,23.069088733005803,1.3827631855040592,7.067391164432977
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.005,1,4,288,-8.418730323339986,12.231571497252949,20.650301820592933,23.233736838183383,1.971665132427142,10.390395455767127
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.005,2,4,288,-6.53594775266713,14.417201725941238,20.953149478608367,23.21634676681883,1.5682803010157975,8.104228053682927
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.01,0,4,288,-5.922654472950928,15.053983028002241,20.976637500953167,23.074657826271135,1.3827631855040592,7.305417658454987
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.01,1,4,288,-7.861358822227913,12.784125926365428,20.645484748593343,23.240267817903682,1.971665132427142,9.833023954655054
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.01,2,4,288,-6.790429035367032,14.160952798987498,20.95138183435453,23.222877072055983,1.5682803010157975,8.358709336382828
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.02,0,4,288,-6.041343721421895,14.931387969235026,20.97273169065692,23.082303317209764,1.3827631855040592,7.424106906925954
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.02,1,4,288,-7.71104664679154,12.924922617553749,20.63596926434529,23.24861725244994,1.971665132427142,9.682711779218682
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.02,2,4,288,-5.853201347405733,15.090675178806727,20.94387652621246,23.22983126028515,1.5682803010157975,7.421481648421531
UCID,1338 public citation subset,0.1,mild,0.25,0.5,0.0,0,4,288,-8.19290523502525,12.789657650229046,20.982562885254296,23.06411630882179,1.3827631855040592,9.57566842052931
UCID,1338 public citation subset,0.1,mild,0.25,0.5,0.0,1,4,288,-9.415042855524854,11.24147510366309,20.656517959187948,23.23053303408501,1.971665132427142,11.386707987951997
UCID,1338 public citation subset,0.1,mild,0.25,0.5,0.0,2,4,288,-9.028208626476465,11.928556195041452,20.95676482151792,23.21200456270985,1.5682803010157975,10.596488927492262
UCID,1338 public citation subset,0.1,mild,0.25,0.5,0.005,0,4,288,-7.525851794226274,13.454197793818269,20.980049588044544,23.069088733005803,1.3827631855040592,8.908614979730334
UCID,1338 public citation subset,0.1,mild,0.25,0.5,0.005,1,4,288,-9.401084979692596,11.249216840900338,20.650301820592933,23.233736838183383,1.971665132427142,11.37275011211974
UCID,1338 public citation subset,0.1,mild,0.25,0.5,0.005,2,4,288,-8.733459872420271,12.219689606188098,20.953149478608367,23.21634676681883,1.5682803010157975,10.301740173436068
UCID,1338 public citation subset,0.1,mild,0.25,0.5,0.01,0,4,288,-8.084262912700737,12.89237458825243,20.976637500953167,23.074657826271135,1.3827631855040592,9.467026098204796
UCID,1338 public citation subset,0.1,mild,0.25,0.5,0.01,1,4,288,-8.693940174425808,11.951544574167535,20.645484748593343,23.240267817903682,1.971665132427142,10.66560530685295
UCID,1338 public citation subset,0.1,mild,0.25,0.5,0.01,2,4,288,-9.19440153625154,11.756980298102992,20.95138183435453,23.222877072055983,1.5682803010157975,10.762681837267337
UCID,1338 public citation subset,0.1,mild,0.25,0.5,0.02,0,4,288,-8.454388465497235,12.518343225159688,20.97273169065692,23.082303317209764,1.3827631855040592,9.837151651001294
UCID,1338 public citation subset,0.1,mild,0.25,0.5,0.02,1,4,288,-8.987005836840511,11.648963427504778,20.63596926434529,23.24861725244994,1.971665132427142,10.958670969267654
UCID,1338 public citation subset,0.1,mild,0.25,0.5,0.02,2,4,288,-9.194178837734446,11.749697688478015,20.94387652621246,23.22983126028515,1.5682803010157975,10.762459138750243
UCID,1338 public citation subset,0.1,moderate,0.5,1.0,0.0,0,4,288,-10.244822998653772,10.737739886600524,20.982562885254296,23.06411630882179,1.3827631855040592,11.627586184157831
UCID,1338 public citation subset,0.1,moderate,0.5,1.0,0.0,1,4,288,-9.83262978067648,10.823888178511464,20.656517959187948,23.23053303408501,1.971665132427142,11.804294913103622
UCID,1338 public citation subset,0.1,moderate,0.5,1.0,0.0,2,4,288,-10.50527796267151,10.451486858846406,20.95676482151792,23.21200456270985,1.5682803010157975,12.073558263687307
UCID,1338 public citation subset,0.1,moderate,0.5,1.0,0.005,0,4,288,-10.502317701269726,10.477731886774817,20.980049588044544,23.069088733005803,1.3827631855040592,11.885080886773785
UCID,1338 public citation subset,0.1,moderate,0.5,1.0,0.005,1,4,288,-11.135700360461342,9.51460146013159,20.650301820592933,23.233736838183383,1.971665132427142,13.107365492888484
UCID,1338 public citation subset,0.1,moderate,0.5,1.0,0.005,2,4,288,-10.227936397661209,10.725213080947158,20.953149478608367,23.21634676681883,1.5682803010157975,11.796216698677005
UCID,1338 public citation subset,0.1,moderate,0.5,1.0,0.01,0,4,288,-10.97324126326946,10.00339623768371,20.976637500953167,23.074657826271135,1.3827631855040592,12.356004448773518
UCID,1338 public citation subset,0.1,moderate,0.5,1.0,0.01,1,4,288,-10.259415290623904,10.386069457969437,20.645484748593343,23.240267817903682,1.971665132427142,12.231080423051047
UCID,1338 public citation subset,0.1,moderate,0.5,1.0,0.01,2,4,288,-10.350430175232775,10.600951659121755,20.95138183435453,23.222877072055983,1.5682803010157975,11.918710476248572
UCID,1338 public citation subset,0.1,moderate,0.5,1.0,0.02,0,4,288,-11.451513319545398,9.521218371111523,20.97273169065692,23.082303317209764,1.3827631855040592,12.834276505049457
UCID,1338 public citation subset,0.1,moderate,0.5,1.0,0.02,1,4,288,-9.763059579232152,10.872909685113138,20.63596926434529,23.24861725244994,1.971665132427142,11.734724711659293
UCID,1338 public citation subset,0.1,moderate,0.5,1.0,0.02,2,4,288,-10.535368683078122,10.408507843134338,20.94387652621246,23.22983126028515,1.5682803010157975,12.103648984093919
UCID,1338 public citation subset,0.1,severe,1.0,2.0,0.0,0,4,288,-11.454295086790665,9.52826779846363,20.982562885254296,23.06411630882179,1.3827631855040592,12.837058272294724
UCID,1338 public citation subset,0.1,severe,1.0,2.0,0.0,1,4,288,-11.8216460364994,8.834871922688544,20.656517959187948,23.23053303408501,1.971665132427142,13.793311168926543
UCID,1338 public citation subset,0.1,severe,1.0,2.0,0.0,2,4,288,-11.947403781387258,9.009361040130658,20.95676482151792,23.21200456270985,1.5682803010157975,13.515684082403055
UCID,1338 public citation subset,0.1,severe,1.0,2.0,0.005,0,4,288,-11.624117928334643,9.355931659709901,20.980049588044544,23.069088733005803,1.3827631855040592,13.006881113838702
UCID,1338 public citation subset,0.1,severe,1.0,2.0,0.005,1,4,288,-10.262537979772041,10.38776384082089,20.650301820592933,23.233736838183383,1.971665132427142,12.234203112199182
UCID,1338 public citation subset,0.1,severe,1.0,2.0,0.005,2,4,288,-10.607229305212755,10.345920173395612,20.953149478608367,23.21634676681883,1.5682803010157975,12.175509606228552
UCID,1338 public citation subset,0.1,severe,1.0,2.0,0.01,0,4,288,-11.742478051309796,9.234159449643371,20.976637500953167,23.074657826271135,1.3827631855040592,13.125241236813855
UCID,1338 public citation subset,0.1,severe,1.0,2.0,0.01,1,4,288,-11.361478813861531,9.284005934731812,20.645484748593343,23.240267817903682,1.971665132427142,13.333143946288672
UCID,1338 public citation subset,0.1,severe,1.0,2.0,0.01,2,4,288,-11.516987335396117,9.434394498958413,20.95138183435453,23.222877072055983,1.5682803010157975,13.085267636411913
UCID,1338 public citation subset,0.1,severe,1.0,2.0,0.02,0,4,288,-11.138560704757985,9.834170985898938,20.97273169065692,23.082303317209764,1.3827631855040592,12.521323890262044
UCID,1338 public citation subset,0.1,severe,1.0,2.0,0.02,1,4,288,-11.10844095796432,9.52752830638097,20.63596926434529,23.24861725244994,1.971665132427142,13.08010609039146
UCID,1338 public citation subset,0.1,severe,1.0,2.0,0.02,2,4,288,-10.939927415547906,10.003949110664555,20.94387652621246,23.22983126028515,1.5682803010157975,12.508207716563703
UCID,1338 public citation subset,0.2,clean,0.0,0.0,0.0,0,4,288,-9.166875222716383,11.815687662537913,20.982562885254296,23.06411630882179,1.3827631855040592,10.549638408220442
UCID,1338 public citation subset,0.2,clean,0.0,0.0,0.0,1,4,288,-10.255444691760692,10.401073267427254,20.656517959187948,23.23053303408501,1.971665132427142,12.227109824187835
UCID,1338 public citation subset,0.2,clean,0.0,0.0,0.0,2,4,288,-9.61786692432994,11.338897897187977,20.95676482151792,23.21200456270985,1.5682803010157975,11.186147225345737
UCID,1338 public citation subset,0.2,clean,0.0,0.0,0.005,0,4,288,-9.282920288968127,11.697129299076417,20.980049588044544,23.069088733005803,1.3827631855040592,10.665683474472186
UCID,1338 public citation subset,0.2,clean,0.0,0.0,0.005,1,4,288,-10.506891723148076,10.143410097444859,20.650301820592933,23.233736838183383,1.971665132427142,12.478556855575217
UCID,1338 public citation subset,0.2,clean,0.0,0.0,0.005,2,4,288,-9.743670600952592,11.209478877655776,20.953149478608367,23.21634676681883,1.5682803010157975,11.31195090196839
UCID,1338 public citation subset,0.2,clean,0.0,0.0,0.01,0,4,288,-9.242427371031383,11.734210129921784,20.976637500953167,23.074657826271135,1.3827631855040592,10.625190556535442
UCID,1338 public citation subset,0.2,clean,0.0,0.0,0.01,1,4,288,-10.485930497939435,10.159554250653905,20.645484748593343,23.240267817903682,1.971665132427142,12.457595630366576
UCID,1338 public citation subset,0.2,clean,0.0,0.0,0.01,2,4,288,-9.932677162012094,11.018704672342436,20.95138183435453,23.222877072055983,1.5682803010157975,11.500957463027891
UCID,1338 public citation subset,0.2,clean,0.0,0.0,0.02,0,4,288,-8.537760245052148,12.434971445604774,20.97273169065692,23.082303317209764,1.3827631855040592,9.920523430556207
UCID,1338 public citation subset,0.2,clean,0.0,0.0,0.02,1,4,288,-9.774779308792072,10.861189955553218,20.63596926434529,23.24861725244994,1.971665132427142,11.746444441219214
UCID,1338 public citation subset,0.2,clean,0.0,0.0,0.02,2,4,288,-9.743703718268723,11.200172807943737,20.94387652621246,23.22983126028515,1.5682803010157975,11.31198401928452
UCID,1338 public citation subset,0.2,mild,0.25,0.5,0.0,0,4,288,-9.584226774669887,11.39833611058441,20.982562885254296,23.06411630882179,1.3827631855040592,10.966989960173946
UCID,1338 public citation subset,0.2,mild,0.25,0.5,0.0,1,4,288,-10.557962669667452,10.098555289520494,20.656517959187948,23.23053303408501,1.971665132427142,12.529627802094595
UCID,1338 public citation subset,0.2,mild,0.25,0.5,0.0,2,4,288,-10.554475029626532,10.402289791891386,20.95676482151792,23.21200456270985,1.5682803010157975,12.12275533064233
UCID,1338 public citation subset,0.2,mild,0.25,0.5,0.005,0,4,288,-10.326629404402759,10.653420183641785,20.980049588044544,23.069088733005803,1.3827631855040592,11.709392589906818
UCID,1338 public citation subset,0.2,mild,0.25,0.5,0.005,1,4,288,-10.854391073973929,9.795910746619006,20.650301820592933,23.233736838183383,1.971665132427142,12.82605620640107
UCID,1338 public citation subset,0.2,mild,0.25,0.5,0.005,2,4,288,-10.246383392966026,10.706766085642341,20.953149478608367,23.21634676681883,1.5682803010157975,11.814663693981823
UCID,1338 public citation subset,0.2,mild,0.25,0.5,0.01,0,4,288,-9.876815878350293,11.099821622602875,20.976637500953167,23.074657826271135,1.3827631855040592,11.259579063854352
UCID,1338 public citation subset,0.2,mild,0.25,0.5,0.01,1,4,288,-10.949632863816397,9.695851884776944,20.645484748593343,23.240267817903682,1.971665132427142,12.921297996243538
UCID,1338 public citation subset,0.2,mild,0.25,0.5,0.01,2,4,288,-10.763322405480377,10.188059428874153,20.95138183435453,23.222877072055983,1.5682803010157975,12.331602706496174
UCID,1338 public citation subset,0.2,mild,0.25,0.5,0.02,0,4,288,-10.092445342617307,10.880286348039615,20.97273169065692,23.082303317209764,1.3827631855040592,11.475208528121366
UCID,1338 public citation subset,0.2,mild,0.25,0.5,0.02,1,4,288,-10.733069118536173,9.902900145809117,20.63596926434529,23.24861725244994,1.971665132427142,12.704734250963316
UCID,1338 public citation subset,0.2,mild,0.25,0.5,0.02,2,4,288,-10.15733398863663,10.786542537575832,20.94387652621246,23.22983126028515,1.5682803010157975,11.725614289652427
UCID,1338 public citation subset,0.2,moderate,0.5,1.0,0.0,0,4,288,-10.4839839621236,10.498578923130697,20.982562885254296,23.06411630882179,1.3827631855040592,11.86674714762766
UCID,1338 public citation subset,0.2,moderate,0.5,1.0,0.0,1,4,288,-10.766609824490189,9.889908134697755,20.656517959187948,23.23053303408501,1.971665132427142,12.73827495691733
UCID,1338 public citation subset,0.2,moderate,0.5,1.0,0.0,2,4,288,-10.47444199631698,10.482322825200937,20.95676482151792,23.21200456270985,1.5682803010157975,12.042722297332777
UCID,1338 public citation subset,0.2,moderate,0.5,1.0,0.005,0,4,288,-10.581751223600673,10.398298364443871,20.980049588044544,23.069088733005803,1.3827631855040592,11.964514409104732
UCID,1338 public citation subset,0.2,moderate,0.5,1.0,0.005,1,4,288,-11.392361255759008,9.257940564833925,20.650301820592933,23.233736838183383,1.971665132427142,13.36402638818615
UCID,1338 public citation subset,0.2,moderate,0.5,1.0,0.005,2,4,288,-10.486351351864146,10.466798126744223,20.953149478608367,23.21634676681883,1.5682803010157975,12.054631652879943
UCID,1338 public citation subset,0.2,moderate,0.5,1.0,0.01,0,4,288,-10.652857459845755,10.323780041107414,20.976637500953167,23.074657826271135,1.3827631855040592,12.035620645349814
UCID,1338 public citation subset,0.2,moderate,0.5,1.0,0.01,1,4,288,-11.13988899934964,9.505595749243703,20.645484748593343,23.240267817903682,1.971665132427142,13.111554131776781
UCID,1338 public citation subset,0.2,moderate,0.5,1.0,0.01,2,4,288,-11.136325459360137,9.815056374994393,20.95138183435453,23.222877072055983,1.5682803010157975,12.704605760375934
UCID,1338 public citation subset,0.2,moderate,0.5,1.0,0.02,0,4,288,-10.565338854647926,10.407392836008997,20.97273169065692,23.082303317209764,1.3827631855040592,11.948102040151985
UCID,1338 public citation subset,0.2,moderate,0.5,1.0,0.02,1,4,288,-10.979144715013435,9.656824549331853,20.63596926434529,23.24861725244994,1.971665132427142,12.950809847440578
UCID,1338 public citation subset,0.2,moderate,0.5,1.0,0.02,2,4,288,-11.366557401263048,9.577319124949412,20.94387652621246,23.22983126028515,1.5682803010157975,12.934837702278845
UCID,1338 public citation subset,0.2,severe,1.0,2.0,0.0,0,4,288,-11.715193478061604,9.267369407192692,20.982562885254296,23.06411630882179,1.3827631855040592,13.097956663565663
UCID,1338 public citation subset,0.2,severe,1.0,2.0,0.0,1,4,288,-11.726180334914247,8.930337624273697,20.656517959187948,23.23053303408501,1.971665132427142,13.697845467341388
UCID,1338 public citation subset,0.2,severe,1.0,2.0,0.0,2,4,288,-11.602116480876763,9.354648340641155,20.95676482151792,23.21200456270985,1.5682803010157975,13.17039678189256
UCID,1338 public citation subset,0.2,severe,1.0,2.0,0.005,0,4,288,-11.516649591305889,9.463399996738653,20.980049588044544,23.069088733005803,1.3827631855040592,12.899412776809948
UCID,1338 public citation subset,0.2,severe,1.0,2.0,0.005,1,4,288,-11.739284791606046,8.911017028986887,20.650301820592933,23.233736838183383,1.971665132427142,13.710949924033187
UCID,1338 public citation subset,0.2,severe,1.0,2.0,0.005,2,4,288,-11.79150942193002,9.161640056678348,20.953149478608367,23.21634676681883,1.5682803010157975,13.359789722945816
UCID,1338 public citation subset,0.2,severe,1.0,2.0,0.01,0,4,288,-12.071172831705313,8.905464669247856,20.976637500953167,23.074657826271135,1.3827631855040592,13.453936017209372
UCID,1338 public citation subset,0.2,severe,1.0,2.0,0.01,1,4,288,-11.901853307942877,8.743631440650466,20.645484748593343,23.240267817903682,1.971665132427142,13.87351844037002
UCID,1338 public citation subset,0.2,severe,1.0,2.0,0.01,2,4,288,-11.097387152088062,9.853994682266467,20.95138183435453,23.222877072055983,1.5682803010157975,12.66566745310386
UCID,1338 public citation subset,0.2,severe,1.0,2.0,0.02,0,4,288,-11.958668581132267,9.014063109524654,20.97273169065692,23.082303317209764,1.3827631855040592,13.341431766636326
UCID,1338 public citation subset,0.2,severe,1.0,2.0,0.02,1,4,288,-11.535340756975076,9.100628507370212,20.63596926434529,23.24861725244994,1.971665132427142,13.507005889402219
UCID,1338 public citation subset,0.2,severe,1.0,2.0,0.02,2,4,288,-11.28232756679689,9.661548959415569,20.94387652621246,23.22983126028515,1.5682803010157975,12.850607867812688
